St_Date,LAT,LOG,Area,SubArea,FdYear,p,R
6_32F3,51.75,3.1667,6,32F3,-0.000895,0.562,-0.101
5_32F1,51.7603,1.762,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7603,1.9123,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7605,1.7665,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7623,1.7695,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7638,1.7647,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7638,1.7648,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7652,1.7653,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7653,1.767,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7666,1.7666,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7667,1.75,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7667,1.75,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7667,1.7667,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7667,1.7667,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7667,1.7667,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7667,1.7833,5,32F1,-0.00344,0.00681,-0.421
6_32F2,51.7667,2.3167,6,32F2,-0.00359,0.00366,-0.449
5_32F1,51.7669,1.7696,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7671,1.7686,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7674,1.7683,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7685,1.7658,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7697,1.775,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7705,1.7717,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7718,1.7733,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7732,1.7688,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7833,1.6667,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.7833,1.7667,5,32F1,-0.00344,0.00681,-0.421
6_32F3,51.7833,3.5667,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.7833,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.7974,3.5237,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.7978,3.5152,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.7995,3.5272,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.7,2.2167,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.7,2.2,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.7,2.2,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8019,3.5766,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8031,3.6023,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8041,3.5966,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8042,3.5852,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8047,3.592,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.804,3.5848,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8052,3.6018,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8054,3.5943,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8055,2.0213,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8055,3.5781,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8062,3.5784,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8066,3.5961,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.806,3.5889,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8071,3.6013,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8072,3.6022,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8078,3.6013,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8083,3.577,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8084,3.595,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8085,3.6003,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8086,3.5727,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.808,2.0335,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8095,3.6022,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8096,3.384,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8097,3.6019,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8103,3.6019,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8105,3.6054,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8109,3.6038,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8113,3.6208,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8116,3.6138,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8125,3.6177,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8126,3.6169,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8127,3.6108,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8147,3.6242,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8153,3.6178,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8154,2.1544,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8162,3.626,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8166,2.1666,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8166,3.4333,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8167,2.15,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8167,2.15,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8167,2.1667,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8167,3.3167,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.4333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.65,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8167,3.6667,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8168,3.6277,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8178,3.588,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.817,3.6213,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8182,3.6322,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8183,3.6335,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8191,2.028,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.819,2.1608,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.819,3.6298,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8201,3.5948,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8201,3.6033,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8203,2.1626,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8205,3.6408,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8212,3.6324,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8216,3.6396,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8216,3.6405,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8223,3.645,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8251,2.163,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8283,2.1645,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8284,2.1647,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8292,3.6591,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8293,3.6545,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8293,3.6598,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8301,3.4448,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8302,3.6618,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8309,2.1657,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8316,3.4315,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8333,2.0333,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8333,3.35,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8333,3.4833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8333,3.6333,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8333,3.6667,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8335,3.6682,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8338,3.6708,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8361,3.4721,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.838,3.68,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.838,3.696,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8396,2.0445,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8397,3.498,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8421,2.1755,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8423,2.1723,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.8521,3.7491,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.853,2.1732,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8569,2.1748,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.85,2.8167,6,32F2,-0.00359,0.00366,-0.449
6_32F3,51.85,3.3667,6,32F3,-0.000895,0.562,-0.101
6_32F2,51.8612,2.1809,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8626,2.1784,6,32F2,-0.00359,0.00366,-0.449
6_32F2,51.8643,2.1815,6,32F2,-0.00359,0.00366,-0.449
5_32F1,51.8833,1.8,5,32F1,-0.00344,0.00681,-0.421
6_32F3,51.8,3.5166,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5667,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5833,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.5834,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.8,3.6,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.9155,3.8148,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.9166,3.75,6,32F3,-0.000895,0.562,-0.101
6_32F3,51.9166,3.7666,6,32F3,-0.000895,0.562,-0.101
5_32F1,51.9167,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.8333,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.9333,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9167,1.9333,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9175,1.8148,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9251,1.8142,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9333,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9333,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9333,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9333,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9333,1.95,5,32F1,-0.00344,0.00681,-0.421
6_32F3,51.9333,3.75,6,32F3,-0.000895,0.562,-0.101
5_32F1,51.9336,1.8173,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9563,1.8313,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9569,1.8297,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9577,1.8296,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9591,1.8308,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.95,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.95,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.95,1.8333,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.95,1.8333,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9607,1.8333,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.961,1.8319,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9833,1.85,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
5_32F1,51.9,1.8167,5,32F1,-0.00344,0.00681,-0.421
6_33F3,52.0333,3.4,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.0393,4.0263,6,33F4,-0.00285,0.00117,-0.484
5_33F1,52.05,1.9,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0628,1.9204,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0639,1.9214,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0655,1.9219,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0667,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0683,1.9243,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0728,1.9247,5,33F1,-0.00394,0.0187,-0.37
6_33F4,52.0738,4.1105,6,33F4,-0.00285,0.00117,-0.484
5_33F1,52.0739,1.929,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0774,1.93,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0786,1.9297,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0819,1.9296,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0833,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0833,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0833,1.9167,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0833,1.9333,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0833,1.9333,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.0833,1.9,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52,1.8496,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.1019,1.9406,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.1042,1.9416,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.1059,1.9445,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.105,1.9395,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.1061,1.9432,5,33F1,-0.00394,0.0187,-0.37
6_33F4,52.1333,4.2333,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1495,4.2013,6,33F4,-0.00285,0.00117,-0.484
6_33F3,52.1528,3.868,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.15,4.2333,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.15,4.25,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.15,4.2667,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.15,4.2833,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1666,4.25,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.1667,2.0833,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.1667,2.0833,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.1667,3.95,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.1667,3.95,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.1667,4.0333,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1667,4.0667,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1667,4.25,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1667,4.25,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1764,4.2979,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.1833,2.0833,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.1833,2.0833,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.1833,2.0834,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.1833,3.75,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.1833,3.7,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.1833,4.25,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1833,4.25,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.1863,4.302,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.1892,2.0934,5,33F2,-0.00203,0.0253,-0.353
6_33F4,52.1914,4.2622,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.1924,2.0953,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.1953,2.1005,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.1983,3.7029,6,33F3,-0.00225,0.0507,-0.307
5_33F1,52.1,1.9333,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.1,1.95,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.1,1.9667,5,33F1,-0.00394,0.0187,-0.37
5_33F2,52.1,2.5333,5,33F2,-0.00203,0.0253,-0.353
6_33F4,52.1,4.1333,6,33F4,-0.00285,0.00117,-0.484
6_33F3,52.2023,3.6718,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2024,3.6662,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.202,3.7111,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2039,3.6489,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.203,3.6518,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2041,3.656,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2042,3.6451,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2044,3.6469,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2045,3.6539,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2052,3.6418,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2056,3.722,6,33F3,-0.00225,0.0507,-0.307
5_33F2,52.2124,2.1217,5,33F2,-0.00203,0.0253,-0.353
5_33F1,52.2167,1.85,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.2167,1.85,5,33F1,-0.00394,0.0187,-0.37
6_33F3,52.2167,3.15,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2167,3.75,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2167,3.7,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.2167,4.2167,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.2173,2.3663,5,33F2,-0.00203,0.0253,-0.353
6_33F4,52.2185,4.3745,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.2188,2.3649,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2199,2.3636,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2222,2.3662,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2226,2.3654,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2243,2.3663,5,33F2,-0.00203,0.0253,-0.353
6_33F4,52.2248,4.3,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.225,2.365,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2265,3.6613,6,33F3,-0.00225,0.0507,-0.307
5_33F2,52.2272,2.3643,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2278,2.3663,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2293,3.6513,6,33F3,-0.00225,0.0507,-0.307
5_33F2,52.2305,2.3637,5,33F2,-0.00203,0.0253,-0.353
5_33F1,52.2333,1.8833,5,33F1,-0.00394,0.0187,-0.37
5_33F2,52.2333,2.5166,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2333,3.5,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2333,3.9167,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.2333,4.1,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.2395,2.5085,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2423,2.3608,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2439,3.9303,6,33F3,-0.00225,0.0507,-0.307
5_33F2,52.2464,2.3565,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2465,2.355,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2469,2.3558,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2491,3.9204,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2497,3.934,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2499,3.9342,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2501,3.9177,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2501,3.9336,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2502,3.9303,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2507,3.9196,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2512,3.9192,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2516,3.9167,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2516,3.916,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2516,3.928,6,33F3,-0.00225,0.0507,-0.307
5_33F2,52.2517,2.523,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2526,2.3548,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2528,2.3548,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2529,3.914,6,33F3,-0.00225,0.0507,-0.307
5_33F1,52.2536,1.8755,5,33F1,-0.00394,0.0187,-0.37
5_33F2,52.2547,2.3552,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2552,2.3582,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2557,2.3578,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2558,2.5237,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2567,2.5397,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.256,2.5481,5,33F2,-0.00203,0.0253,-0.353
5_33F1,52.2598,1.8881,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.8667,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.8667,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.8833,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.8833,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.8833,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.8833,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.25,1.9,5,33F1,-0.00394,0.0187,-0.37
5_33F2,52.25,2.5167,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.25,2.5167,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.25,2.5333,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.25,2.7333,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.25,3.5,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.25,3.75,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.25,3.8667,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.25,3.9333,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.25,3.9,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.2602,4.3339,6,33F4,-0.00285,0.00117,-0.484
5_33F1,52.2605,1.8913,5,33F1,-0.00394,0.0187,-0.37
6_33F3,52.2617,3.8801,6,33F3,-0.00225,0.0507,-0.307
5_33F1,52.263,1.8916,5,33F1,-0.00394,0.0187,-0.37
6_33F4,52.2642,4.1852,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.2661,4.1808,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.2661,4.1814,6,33F4,-0.00285,0.00117,-0.484
6_33F3,52.2662,3.8757,6,33F3,-0.00225,0.0507,-0.307
5_33F1,52.2666,1.8666,5,33F1,-0.00394,0.0187,-0.37
5_33F1,52.2667,1.8833,5,33F1,-0.00394,0.0187,-0.37
5_33F2,52.2667,2.05,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2667,2.5167,5,33F2,-0.00203,0.0253,-0.353
5_33F2,52.2667,2.55,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2667,3.05,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2667,3.8833,6,33F3,-0.00225,0.0507,-0.307
6_33F3,52.2667,3.8833,6,33F3,-0.00225,0.0507,-0.307
6_33F4,52.2667,4.15,6,33F4,-0.00285,0.00117,-0.484
6_33F4,52.2667,4.25,6,33F4,-0.00285,0.00117,-0.484
5_33F2,52.2668,2.5505,5,33F2,-0.00203,0.0253,-0.353
6_33F3,52.2671,3.874,6,33F3,-0.00225,0.0507,-0.307
5_33F1,52.2672,1.8947,5,33F1,-0.00394,0.0187,-0.37
6_33F3,52.2681,3.8727,6,33F3,-0.00225,0.0507,-0.307
